participant_id,condition,trial_number,scenario_id,ai_recommendation,ai_is_correct,correct_answer,participant_decision,participant_override,confidence_rating,decision_latency_ms,total_trial_duration_ms,ai_confidence_display,timestamp
P-9941484B,humanlike,15,s08,approve,True,approve,accept,,5,1500,4701,,2026-03-25T00:30:13
P-9941484B,humanlike,16,s21,reject,True,reject,accept,,5,10618,14160,,2026-03-25T00:30:54
P-9941484B,humanlike,17,s11,reject,False,approve,accept,,4,12020,15468,,2026-03-25T00:31:38
P-9D5063BF,humanlike,3,s19,reject,True,reject,override,approve,3,11641,15299,,2026-03-16T03:19:20
P-9D5063BF,humanlike,4,s18,reject,True,reject,override,approve,3,8440,10885,,2026-03-16T03:19:57
P-9D5063BF,humanlike,5,s20,approve,True,approve,accept,,2,4119,6636,,2026-03-16T03:20:36
P-9D5063BF,humanlike,6,s17,reject,True,reject,accept,,4,6803,10707,,2026-03-16T03:21:26
P-9D5063BF,humanlike,7,s08,approve,True,approve,accept,,3,10494,13516,,2026-03-16T03:22:11
P-9D5063BF,humanlike,8,s21,approve,True,approve,accept,,1,6867,10482,,2026-03-16T03:22:57
P-9D5063BF,humanlike,9,s14,reject,False,approve,accept,,4,7493,11195,,2026-03-16T03:23:48
P-9D5063BF,humanlike,10,s12,reject,False,approve,accept,,4,3200,4721,,2026-03-16T03:24:23
P-9D5063BF,humanlike,11,s09,reject,True,reject,accept,,3,4206,7983,,2026-03-16T03:25:00
P-9D5063BF,humanlike,12,s15,reject,True,reject,accept,,4,6005,8864,,2026-03-16T03:25:45
P-9D5063BF,humanlike,13,s05,approve,True,approve,override,reject,4,6289,8612,,2026-03-16T03:26:43
P-9D5063BF,humanlike,14,s10,approve,False,reject,accept,,4,4080,7198,,2026-03-16T03:27:16
P-9D5063BF,humanlike,15,s07,approve,False,reject,accept,,4,5010,7305,,2026-03-16T03:28:00
P-9D5063BF,humanlike,16,s04,approve,True,approve,override,reject,4,9903,11827,,2026-03-16T03:28:58
P-9D5063BF,humanlike,17,s16,reject,True,reject,accept,,3,4737,8301,,2026-03-16T03:29:50
P-AD263F53,humanlike,3,s17,approve,False,reject,accept,,4,6558,7601,,2026-03-15T23:52:14
P-AD263F53,humanlike,4,s03,reject,True,reject,accept,,3,8731,12498,,2026-03-15T23:52:45
P-AD263F53,humanlike,5,s04,reject,True,reject,accept,,1,5182,9103,,2026-03-15T23:53:32
P-AD263F53,humanlike,6,s13,approve,True,approve,accept,,4,7270,9725,,2026-03-15T23:54:28
P-AD263F53,humanlike,7,s09,reject,True,reject,accept,,1,6733,8255,,2026-03-15T23:55:09
P-AD263F53,humanlike,8,s21,approve,False,reject,accept,,5,4249,5852,,2026-03-15T23:56:00
P-AD263F53,humanlike,9,s10,approve,False,reject,accept,,4,4508,8201,,2026-03-15T23:56:34
P-AD263F53,humanlike,10,s06,approve,True,approve,accept,,3,4745,6569,,2026-03-15T23:57:17
P-AD263F53,humanlike,11,s14,reject,True,reject,accept,,4,3791,6147,,2026-03-15T23:58:18
P-AD263F53,humanlike,12,s15,reject,True,reject,override,approve,2,5535,8395,,2026-03-15T23:58:46
P-AD263F53,humanlike,13,s22,approve,True,approve,accept,,4,3727,5600,,2026-03-15T23:59:37
P-AD263F53,humanlike,14,s16,reject,True,reject,accept,,4,7054,8081,,2026-03-16T00:00:26
P-AD263F53,humanlike,15,s12,approve,False,reject,accept,,3,7414,9210,,2026-03-16T00:01:20
P-AD263F53,humanlike,16,s11,reject,True,reject,accept,,3,6790,8503,,2026-03-16T00:01:52
P-AD263F53,humanlike,17,s19,approve,True,approve,override,reject,2,5848,6936,,2026-03-16T00:02:35
P-DB55AAF3,humanlike,3,s20,reject,False,approve,accept,,3,7196,9785,,2026-03-20T06:15:20
P-DB55AAF3,humanlike,4,s18,approve,True,approve,accept,,3,3779,6310,,2026-03-20T06:16:01
P-DB55AAF3,humanlike,5,s19,reject,True,reject,accept,,4,2473,6086,,2026-03-20T06:16:48
P-DB55AAF3,humanlike,6,s10,reject,True,reject,override,approve,4,6269,8890,,2026-03-20T06:17:21
P-DB55AAF3,humanlike,7,s07,approve,False,reject,override,reject,2,14452,15799,,2026-03-20T06:18:04
P-DB55AAF3,humanlike,8,s17,approve,True,approve,accept,,4,4109,7014,,2026-03-20T06:19:01
P-DB55AAF3,humanlike,9,s08,reject,True,reject,accept,,3,4382,7419,,2026-03-20T06:19:40
P-DB55AAF3,humanlike,10,s21,reject,True,reject,accept,,4,6753,9223,,2026-03-20T06:20:17
P-DB55AAF3,humanlike,11,s04,approve,True,approve,accept,,5,9036,10968,,2026-03-20T06:21:03
P-DB55AAF3,humanlike,12,s09,reject,True,reject,accept,,3,7802,10150,,2026-03-20T06:21:53
P-DB55AAF3,humanlike,13,s14,reject,True,reject,accept,,3,10546,14020,,2026-03-20T06:22:34
P-DB55AAF3,humanlike,14,s13,reject,True,reject,accept,,1,6158,8384,,2026-03-20T06:23:24
P-DB55AAF3,humanlike,15,s05,approve,False,reject,accept,,5,2272,5956,,2026-03-20T06:24:00
P-DB55AAF3,humanlike,16,s15,reject,False,approve,override,approve,4,8741,10673,,2026-03-20T06:24:52
P-DB55AAF3,humanlike,17,s12,reject,True,reject,accept,,4,4508,7397,,2026-03-20T06:25:40
P-F1446DA1,humanlike,3,s19,reject,True,reject,accept,,3,4831,8595,,2026-03-18T16:47:17
P-F1446DA1,humanlike,4,s21,approve,False,reject,accept,,5,7841,10421,,2026-03-18T16:47:54
P-F1446DA1,humanlike,5,s06,reject,True,reject,accept,,2,5687,8810,,2026-03-18T16:48:30
P-F1446DA1,humanlike,6,s17,reject,True,reject,accept,,2,1500,4213,,2026-03-18T16:49:30
P-F1446DA1,humanlike,7,s20,approve,False,reject,accept,,2,11011,12853,,2026-03-18T16:50:09
P-F1446DA1,humanlike,8,s10,reject,True,reject,accept,,3,7973,9804,,2026-03-18T16:51:01
P-F1446DA1,humanlike,9,s16,reject,True,reject,accept,,2,6151,7413,,2026-03-18T16:51:42
P-F1446DA1,humanlike,10,s04,approve,True,approve,accept,,5,1500,4384,,2026-03-18T16:52:29
P-F1446DA1,humanlike,11,s08,approve,True,approve,accept,,4,4982,8850,,2026-03-18T16:53:09
P-F1446DA1,humanlike,12,s15,reject,False,approve,accept,,4,4845,7614,,2026-03-18T16:53:59
P-F1446DA1,humanlike,13,s13,approve,True,approve,accept,,4,5843,7021,,2026-03-18T16:54:37
P-F1446DA1,humanlike,14,s12,approve,True,approve,override,reject,2,7378,8651,,2026-03-18T16:55:21
P-F1446DA1,humanlike,15,s05,approve,False,reject,override,reject,4,12178,13491,,2026-03-18T16:56:03
P-F1446DA1,humanlike,16,s03,reject,True,reject,accept,,3,4932,6114,,2026-03-18T16:56:59
P-F1446DA1,humanlike,17,s09,reject,True,reject,accept,,5,3162,5786,,2026-03-18T16:57:31
P-EB6D2E2B,humanlike,3,s15,reject,True,reject,accept,,5,7363,9385,,2026-03-20T02:08:11
P-EB6D2E2B,humanlike,4,s11,approve,True,approve,accept,,5,5294,7674,,2026-03-20T02:08:51
P-EB6D2E2B,humanlike,5,s21,approve,True,approve,override,reject,4,6996,10716,,2026-03-20T02:09:35
P-EB6D2E2B,humanlike,6,s16,reject,True,reject,accept,,3,5459,9026,,2026-03-20T02:10:21
P-EB6D2E2B,humanlike,7,s07,approve,False,reject,accept,,2,2083,3958,,2026-03-20T02:11:03
P-EB6D2E2B,humanlike,8,s05,reject,True,reject,accept,,1,7410,9281,,2026-03-20T02:11:59
P-EB6D2E2B,humanlike,9,s10,approve,False,reject,accept,,1,9797,11692,,2026-03-20T02:12:43
P-EB6D2E2B,humanlike,10,s04,approve,True,approve,override,reject,3,12223,15554,,2026-03-20T02:13:20
P-EB6D2E2B,humanlike,11,s03,reject,True,reject,accept,,4,7315,11156,,2026-03-20T02:14:04
P-EB6D2E2B,humanlike,12,s18,reject,True,reject,override,approve,4,12075,15804,,2026-03-20T02:15:00
P-EB6D2E2B,humanlike,13,s13,approve,False,reject,override,reject,2,8312,11935,,2026-03-20T02:15:37
P-EB6D2E2B,humanlike,14,s22,approve,True,approve,accept,,4,6116,7624,,2026-03-20T02:16:24
P-EB6D2E2B,humanlike,15,s14,approve,True,approve,accept,,2,8834,11368,,2026-03-20T02:17:15
P-EB6D2E2B,humanlike,16,s17,reject,False,approve,accept,,3,7572,11542,,2026-03-20T02:18:04
P-EB6D2E2B,humanlike,17,s06,approve,True,approve,accept,,3,6005,9641,,2026-03-20T02:18:31
P-812946B2,humanlike,3,s15,approve,True,approve,accept,,2,5603,8075,,2026-03-22T20:46:12
P-812946B2,humanlike,4,s17,approve,False,reject,accept,,4,3432,5070,,2026-03-22T20:47:00
P-812946B2,humanlike,5,s09,reject,True,reject,accept,,5,5264,7493,,2026-03-22T20:47:49
P-812946B2,humanlike,6,s18,approve,True,approve,accept,,4,6072,8608,,2026-03-22T20:48:32
P-812946B2,humanlike,7,s22,reject,False,approve,accept,,3,4221,5997,,2026-03-22T20:49:00
P-812946B2,humanlike,8,s13,approve,False,reject,accept,,5,1500,4028,,2026-03-22T20:49:57
P-812946B2,humanlike,9,s14,reject,False,approve,accept,,5,5608,8184,,2026-03-22T20:50:48
P-812946B2,humanlike,10,s06,reject,True,reject,accept,,5,10339,12766,,2026-03-22T20:51:31
P-812946B2,humanlike,11,s20,reject,True,reject,accept,,5,5002,7012,,2026-03-22T20:52:07
P-812946B2,humanlike,12,s08,reject,True,reject,accept,,4,3645,7288,,2026-03-22T20:52:49
P-812946B2,humanlike,13,s04,reject,True,reject,accept,,3,7525,10893,,2026-03-22T20:53:35
P-812946B2,humanlike,14,s12,approve,True,approve,accept,,3,2765,6165,,2026-03-22T20:54:17
P-812946B2,humanlike,15,s11,approve,True,approve,accept,,4,7271,11104,,2026-03-22T20:55:09
P-812946B2,humanlike,16,s03,reject,True,reject,accept,,5,2712,6692,,2026-03-22T20:55:47
P-812946B2,humanlike,17,s16,reject,True,reject,accept,,3,6977,9607,,2026-03-22T20:56:39
P-445BA5F8,authority,3,s21,approve,True,approve,accept,,1,4514,6603,,2026-03-17T07:23:00
P-445BA5F8,authority,4,s07,approve,True,approve,accept,,4,2454,3483,,2026-03-17T07:23:57
P-445BA5F8,authority,5,s06,reject,True,reject,override,approve,3,2462,4842,,2026-03-17T07:24:49
P-445BA5F8,authority,6,s10,reject,True,reject,override,approve,4,8720,11199,,2026-03-17T07:25:27
P-445BA5F8,authority,7,s12,reject,True,reject,accept,,5,6322,7334,,2026-03-17T07:26:14
P-445BA5F8,authority,8,s15,approve,True,approve,accept,,1,4179,5682,,2026-03-17T07:27:01
P-445BA5F8,authority,9,s18,approve,False,reject,override,reject,3,11897,15707,,2026-03-17T07:27:45
P-445BA5F8,authority,10,s05,reject,True,reject,accept,,1,5497,7972,,2026-03-17T07:28:16
P-445BA5F8,authority,11,s22,approve,True,approve,accept,,4,5118,7757,,2026-03-17T07:29:19
P-445BA5F8,authority,12,s11,approve,False,reject,override,reject,4,4993,8858,,2026-03-17T07:29:48
P-445BA5F8,authority,13,s09,approve,True,approve,accept,,5,3973,7315,,2026-03-17T07:30:46
P-445BA5F8,authority,14,s19,reject,True,reject,accept,,3,6311,9138,,2026-03-17T07:31:18
P-445BA5F8,authority,15,s17,reject,False,approve,accept,,5,6106,9808,,2026-03-17T07:32:02
P-445BA5F8,authority,16,s08,approve,False,reject,accept,,5,10086,12234,,2026-03-17T07:32:52
P-445BA5F8,authority,17,s04,approve,True,approve,override,reject,3,3383,6572,,2026-03-17T07:33:50
P-DB59BEEA,authority,3,s16,reject,False,approve,override,approve,4,7844,10138,,2026-03-19T11:41:04
P-DB59BEEA,authority,4,s08,reject,True,reject,accept,,4,7149,10612,,2026-03-19T11:41:54
P-DB59BEEA,authority,5,s07,approve,True,approve,accept,,5,4262,5767,,2026-03-19T11:42:38
P-DB59BEEA,authority,6,s06,approve,False,reject,override,reject,2,6184,8726,,2026-03-19T11:43:16
P-DB59BEEA,authority,7,s15,reject,True,reject,override,approve,4,10146,12067,,2026-03-19T11:44:01
P-DB59BEEA,authority,8,s05,approve,True,approve,accept,,3,8005,11705,,2026-03-19T11:44:50
P-DB59BEEA,authority,9,s04,reject,True,reject,override,approve,4,5292,7895,,2026-03-19T11:45:42
P-DB59BEEA,authority,10,s13,reject,True,reject,accept,,4,4793,8037,,2026-03-19T11:46:27
P-DB59BEEA,authority,11,s22,reject,True,reject,accept,,5,5841,9747,,2026-03-19T11:47:09
P-DB59BEEA,authority,12,s17,reject,False,approve,accept,,4,3697,5290,,2026-03-19T11:47:51
P-DB59BEEA,authority,13,s03,approve,True,approve,accept,,4,5772,9129,,2026-03-19T11:48:33
P-DB59BEEA,authority,14,s21,approve,True,approve,accept,,4,1500,3189,,2026-03-19T11:49:16
P-DB59BEEA,authority,15,s20,reject,True,reject,accept,,5,6109,9771,,2026-03-19T11:50:10
P-DB59BEEA,authority,16,s11,reject,False,approve,accept,,1,4237,6223,,2026-03-19T11:50:57
P-DB59BEEA,authority,17,s18,approve,True,approve,accept,,4,4576,8323,,2026-03-19T11:51:32
P-53B98B4A,authority,3,s18,reject,False,approve,accept,,3,4300,7753,,2026-03-25T02:32:05
P-53B98B4A,authority,4,s09,approve,True,approve,accept,,2,5880,7724,,2026-03-25T02:33:05
P-53B98B4A,authority,5,s11,approve,True,approve,accept,,2,8199,9709,,2026-03-25T02:33:46
P-53B98B4A,authority,6,s12,reject,False,approve,accept,,3,11263,12452,,2026-03-25T02:34:31
P-53B98B4A,authority,7,s05,approve,True,approve,accept,,4,4765,8612,,2026-03-25T02:35:10
P-53B98B4A,authority,8,s13,approve,True,approve,accept,,4,4887,8601,,2026-03-25T02:35:46
P-53B98B4A,authority,9,s19,approve,True,approve,accept,,5,7215,10681,,2026-03-25T02:36:47
P-53B98B4A,authority,10,s10,reject,True,reject,accept,,2,7828,9872,,2026-03-25T02:37:23
P-53B98B4A,authority,11,s16,approve,True,approve,accept,,5,9018,12789,,2026-03-25T02:38:13
P-53B98B4A,authority,12,s04,reject,True,reject,accept,,5,5351,9205,,2026-03-25T02:39:05
P-53B98B4A,authority,13,s07,reject,False,approve,accept,,4,7786,9414,,2026-03-25T02:39:40
P-53B98B4A,authority,14,s22,reject,False,approve,accept,,2,5688,7198,,2026-03-25T02:40:32
P-53B98B4A,authority,15,s20,approve,True,approve,accept,,3,7568,9934,,2026-03-25T02:41:08
P-53B98B4A,authority,16,s21,approve,True,approve,accept,,3,8929,10839,,2026-03-25T02:41:57
P-53B98B4A,authority,17,s08,reject,True,reject,accept,,4,4653,7658,,2026-03-25T02:42:33
P-4ECF7560,authority,3,s18,approve,True,approve,accept,,5,4322,6987,,2026-03-23T19:34:10
P-4ECF7560,authority,4,s17,approve,True,approve,accept,,2,7244,10600,,2026-03-23T19:34:46
P-4ECF7560,authority,5,s15,approve,False,reject,accept,,5,3383,6119,,2026-03-23T19:35:46
P-4ECF7560,authority,6,s21,reject,False,approve,override,approve,4,4126,7306,,2026-03-23T19:36:18
P-4ECF7560,authority,7,s05,approve,True,approve,accept,,4,8885,12762,,2026-03-23T19:37:17
P-4ECF7560,authority,8,s12,reject,False,approve,override,approve,4,11744,14907,,2026-03-23T19:38:04
P-4ECF7560,authority,9,s20,reject,True,reject,accept,,5,9015,12159,,2026-03-23T19:38:37
P-4ECF7560,authority,10,s13,reject,True,reject,accept,,5,7207,9938,,2026-03-23T19:39:30
P-4ECF7560,authority,11,s08,reject,True,reject,accept,,4,7762,10970,,2026-03-23T19:40:03
P-4ECF7560,authority,12,s11,reject,True,reject,accept,,4,5388,8717,,2026-03-23T19:40:57
P-4ECF7560,authority,13,s03,approve,False,reject,accept,,4,10820,11965,,2026-03-23T19:41:44
P-4ECF7560,authority,14,s06,reject,True,reject,override,approve,3,7829,10051,,2026-03-23T19:42:26
P-4ECF7560,authority,15,s19,reject,True,reject,accept,,3,6889,8304,,2026-03-23T19:43:13
P-4ECF7560,authority,16,s04,approve,True,approve,accept,,4,1500,4496,,2026-03-23T19:43:45
P-4ECF7560,authority,17,s07,reject,True,reject,accept,,3,6130,8884,,2026-03-23T19:44:35
P-8AC45279,authority,3,s03,reject,True,reject,accept,,4,4193,7638,,2026-03-22T23:12:00
P-8AC45279,authority,4,s07,approve,False,reject,accept,,3,6529,8153,,2026-03-22T23:13:01
P-8AC45279,authority,5,s14,reject,True,reject,accept,,5,7448,9461,,2026-03-22T23:13:43
P-8AC45279,authority,6,s22,reject,False,approve,override,approve,2,11784,15205,,2026-03-22T23:14:35
P-8AC45279,authority,7,s13,approve,True,approve,accept,,3,4612,6399,,2026-03-22T23:15:04
P-8AC45279,authority,8,s11,reject,False,approve,accept,,3,7160,10310,,2026-03-22T23:15:54
P-8AC45279,authority,9,s18,approve,False,reject,accept,,4,1500,4588,,2026-03-22T23:16:43
P-8AC45279,authority,10,s17,reject,True,reject,accept,,5,4327,8241,,2026-03-22T23:17:28
P-8AC45279,authority,11,s15,approve,True,approve,accept,,2,10471,12788,,2026-03-22T23:18:06
P-8AC45279,authority,12,s06,reject,True,reject,accept,,3,7540,10552,,2026-03-22T23:18:56
P-8AC45279,authority,13,s08,approve,True,approve,accept,,3,6723,9203,,2026-03-22T23:19:48
P-8AC45279,authority,14,s20,approve,True,approve,accept,,4,5417,6774,,2026-03-22T23:20:18
P-8AC45279,authority,15,s16,approve,True,approve,accept,,3,8449,11274,,2026-03-22T23:21:03
P-8AC45279,authority,16,s19,reject,True,reject,accept,,5,7054,8881,,2026-03-22T23:22:02
P-8AC45279,authority,17,s12,reject,True,reject,accept,,5,5152,8447,,2026-03-22T23:22:41
P-54DFF547,authority,3,s09,reject,False,approve,accept,,4,4012,6149,,2026-03-15T21:36:04
P-54DFF547,authority,4,s08,approve,True,approve,accept,,5,4758,7947,,2026-03-15T21:36:48
P-54DFF547,authority,5,s21,reject,True,reject,accept,,3,1841,5730,,2026-03-15T21:37:47
P-54DFF547,authority,6,s20,approve,True,approve,accept,,3,3262,4496,,2026-03-15T21:38:35
P-54DFF547,authority,7,s10,reject,True,reject,accept,,3,6893,7957,,2026-03-15T21:39:17
P-54DFF547,authority,8,s07,reject,False,approve,accept,,5,5224,7278,,2026-03-15T21:40:05
P-54DFF547,authority,9,s12,approve,True,approve,accept,,3,6433,9815,,2026-03-15T21:40:50
P-54DFF547,authority,10,s13,reject,True,reject,override,approve,3,8699,11208,,2026-03-15T21:41:19
P-54DFF547,authority,11,s17,approve,True,approve,override,reject,4,4368,6089,,2026-03-15T21:42:06
P-54DFF547,authority,12,s04,approve,True,approve,accept,,3,5527,7254,,2026-03-15T21:42:57
P-54DFF547,authority,13,s05,approve,True,approve,accept,,3,6571,10213,,2026-03-15T21:43:42
P-54DFF547,authority,14,s19,approve,True,approve,accept,,4,5218,7765,,2026-03-15T21:44:27
P-54DFF547,authority,15,s22,reject,False,approve,accept,,1,6066,8083,,2026-03-15T21:45:02
P-54DFF547,authority,16,s06,reject,False,approve,accept,,5,5879,9100,,2026-03-15T21:45:55
P-54DFF547,authority,17,s14,approve,True,approve,override,reject,3,8504,11323,,2026-03-15T21:46:35
P-0CDD137F,authority,3,s12,reject,False,approve,override,approve,4,6802,10616,,2026-03-21T05:18:09
P-0CDD137F,authority,4,s06,reject,True,reject,override,approve,4,5878,9588,,2026-03-21T05:18:56
P-0CDD137F,authority,5,s19,approve,True,approve,accept,,5,4156,5764,,2026-03-21T05:19:50
P-0CDD137F,authority,6,s16,approve,False,reject,accept,,5,6790,8253,,2026-03-21T05:20:33
P-0CDD137F,authority,7,s17,approve,False,reject,accept,,5,7359,9103,,2026-03-21T05:21:12
P-0CDD137F,authority,8,s09,approve,False,reject,accept,,4,7853,11460,,2026-03-21T05:21:55
P-0CDD137F,authority,9,s21,reject,True,reject,accept,,4,9832,12868,,2026-03-21T05:22:47
P-0CDD137F,authority,10,s04,reject,True,reject,override,approve,1,6796,10724,,2026-03-21T05:23:28
P-0CDD137F,authority,11,s05,approve,True,approve,override,reject,3,6705,8668,,2026-03-21T05:24:11
P-0CDD137F,authority,12,s15,reject,True,reject,accept,,5,5926,7377,,2026-03-21T05:24:46
P-0CDD137F,authority,13,s11,approve,True,approve,accept,,3,4699,6289,,2026-03-21T05:25:47
P-0CDD137F,authority,14,s10,approve,True,approve,accept,,2,4943,6507,,2026-03-21T05:26:18
P-0CDD137F,authority,15,s14,approve,True,approve,accept,,4,4989,7728,,2026-03-21T05:27:11
P-0CDD137F,authority,16,s18,reject,True,reject,accept,,5,6147,7794,,2026-03-21T05:27:45
P-0CDD137F,authority,17,s08,approve,True,approve,accept,,4,6768,9473,,2026-03-21T05:28:34
P-C2B24AF4,authority,3,s15,reject,True,reject,accept,,5,6416,10064,,2026-03-17T01:03:13
P-C2B24AF4,authority,4,s20,approve,True,approve,accept,,5,7454,9828,,2026-03-17T01:03:45
P-C2B24AF4,authority,5,s14,approve,True,approve,accept,,4,5018,7284,,2026-03-17T01:04:36
P-C2B24AF4,authority,6,s08,reject,False,approve,accept,,4,5856,7039,,2026-03-17T01:05:33
P-C2B24AF4,authority,7,s17,reject,True,reject,override,approve,4,9922,10956,,2026-03-17T01:06:11
P-C2B24AF4,authority,8,s06,reject,True,reject,accept,,3,3888,6345,,2026-03-17T01:06:49
P-C2B24AF4,authority,9,s13,approve,True,approve,accept,,4,3508,6564,,2026-03-17T01:07:34
P-C2B24AF4,authority,10,s11,approve,False,reject,accept,,1,1500,3160,,2026-03-17T01:08:19
P-C2B24AF4,authority,11,s12,reject,False,approve,accept,,4,6531,8414,,2026-03-17T01:09:20
P-C2B24AF4,authority,12,s22,approve,True,approve,accept,,5,8394,11887,,2026-03-17T01:10:05
P-C2B24AF4,authority,13,s16,reject,True,reject,accept,,3,4696,8249,,2026-03-17T01:10:43
P-C2B24AF4,authority,14,s10,reject,True,reject,accept,,4,6312,7936,,2026-03-17T01:11:33
P-C2B24AF4,authority,15,s07,reject,True,reject,accept,,5,6112,8379,,2026-03-17T01:12:17
P-C2B24AF4,authority,16,s21,approve,True,approve,override,reject,2,4388,6598,,2026-03-17T01:12:50
P-C2B24AF4,authority,17,s03,approve,False,reject,accept,,4,5288,8175,,2026-03-17T01:13:38
P-246FECBB,authority,3,s07,reject,False,approve,override,approve,1,8235,12232,,2026-03-22T00:58:03
P-246FECBB,authority,4,s16,approve,True,approve,accept,,4,3333,4597,,2026-03-22T00:58:55
P-246FECBB,authority,5,s12,reject,True,reject,accept,,2,8304,11165,,2026-03-22T00:59:31
P-246FECBB,authority,6,s05,approve,True,approve,accept,,3,4302,5430,,2026-03-22T01:00:34
P-246FECBB,authority,7,s06,reject,True,reject,accept,,5,5019,6893,,2026-03-22T01:01:01
P-246FECBB,authority,8,s08,approve,False,reject,override,reject,2,8138,11741,,2026-03-22T01:01:50
P-246FECBB,authority,9,s09,reject,True,reject,accept,,5,6217,9066,,2026-03-22T01:02:43
P-246FECBB,authority,10,s03,reject,False,approve,accept,,2,5292,8047,,2026-03-22T01:03:25
P-246FECBB,authority,11,s10,approve,False,reject,accept,,4,5378,8571,,2026-03-22T01:04:05
P-246FECBB,authority,12,s22,reject,True,reject,accept,,5,5294,8591,,2026-03-22T01:05:04
P-246FECBB,authority,13,s14,approve,True,approve,accept,,3,9141,11437,,2026-03-22T01:05:30
P-246FECBB,authority,14,s13,reject,True,reject,accept,,2,7776,11536,,2026-03-22T01:06:28
P-246FECBB,authority,15,s19,approve,True,approve,override,reject,3,12103,15720,,2026-03-22T01:07:18
P-246FECBB,authority,16,s18,reject,True,reject,override,approve,3,8694,10374,,2026-03-22T01:08:04
P-246FECBB,authority,17,s21,approve,True,approve,override,reject,2,9379,11869,,2026-03-22T01:08:30
P-B1BACA01,authority,3,s09,approve,True,approve,accept,,2,6631,9531,,2026-03-16T15:59:13
P-B1BACA01,authority,4,s06,reject,True,reject,accept,,3,7929,10090,,2026-03-16T15:59:53
P-B1BACA01,authority,5,s14,reject,True,reject,override,approve,4,5361,9118,,2026-03-16T16:00:37
P-B1BACA01,authority,6,s19,approve,False,reject,accept,,5,6296,9421,,2026-03-16T16:01:34
P-B1BACA01,authority,7,s20,reject,False,approve,accept,,3,12487,15090,,2026-03-16T16:02:06
P-B1BACA01,authority,8,s11,reject,True,reject,accept,,4,7673,9200,,2026-03-16T16:03:05
P-B1BACA01,authority,9,s08,approve,True,approve,accept,,3,4220,6166,,2026-03-16T16:03:33
P-B1BACA01,authority,10,s15,reject,False,approve,accept,,5,2692,6261,,2026-03-16T16:04:23
P-B1BACA01,authority,11,s17,approve,True,approve,override,reject,1,9370,12161,,2026-03-16T16:05:00
P-B1BACA01,authority,12,s21,approve,True,approve,accept,,5,9197,10519,,2026-03-16T16:06:03
P-B1BACA01,authority,13,s10,reject,False,approve,accept,,5,8904,10668,,2026-03-16T16:06:37
P-B1BACA01,authority,14,s22,approve,True,approve,accept,,3,5008,7556,,2026-03-16T16:07:23
P-B1BACA01,authority,15,s13,reject,True,reject,accept,,1,6862,10235,,2026-03-16T16:08:03
P-B1BACA01,authority,16,s03,approve,True,approve,accept,,5,7201,8581,,2026-03-16T16:08:47
P-B1BACA01,authority,17,s16,reject,True,reject,accept,,2,7082,8171,,2026-03-16T16:09:43
P-4264F01F,authority,3,s17,reject,True,reject,accept,,4,6717,9747,,2026-03-15T12:57:13
P-4264F01F,authority,4,s10,approve,True,approve,accept,,3,5623,9561,,2026-03-15T12:57:53
P-4264F01F,authority,5,s18,reject,True,reject,accept,,3,5556,7399,,2026-03-15T12:58:45
P-4264F01F,authority,6,s15,approve,False,reject,override,reject,4,8801,12352,,2026-03-15T12:59:18
P-4264F01F,authority,7,s05,reject,True,reject,accept,,5,4345,5608,,2026-03-15T13:00:14
P-4264F01F,authority,8,s21,reject,True,reject,accept,,3,6300,9942,,2026-03-15T13:01:01
P-4264F01F,authority,9,s22,approve,False,reject,accept,,4,6234,7995,,2026-03-15T13:01:41
P-4264F01F,authority,10,s14,approve,True,approve,accept,,5,7330,8830,,2026-03-15T13:02:15
P-4264F01F,authority,11,s13,reject,True,reject,accept,,4,6095,8412,,2026-03-15T13:03:07
P-4264F01F,authority,12,s07,approve,True,approve,accept,,2,4979,7117,,2026-03-15T13:04:04
P-4264F01F,authority,13,s16,approve,False,reject,accept,,4,4477,7259,,2026-03-15T13:04:40
P-4264F01F,authority,14,s06,approve,False,reject,accept,,4,4452,6576,,2026-03-15T13:05:28
P-4264F01F,authority,15,s11,reject,True,reject,accept,,3,7445,8532,,2026-03-15T13:06:09
P-4264F01F,authority,16,s03,approve,True,approve,accept,,5,6230,8394,,2026-03-15T13:06:49
P-4264F01F,authority,17,s12,approve,True,approve,override,reject,2,5103,6169,,2026-03-15T13:07:32
P-C25C046C,authority,3,s07,approve,True,approve,accept,,2,8393,10700,,2026-03-20T06:31:04
P-C25C046C,authority,4,s15,reject,True,reject,accept,,4,3668,5653,,2026-03-20T06:32:03
P-C25C046C,authority,5,s19,reject,True,reject,accept,,4,7717,9642,,2026-03-20T06:32:32
P-C25C046C,authority,6,s08,approve,False,reject,accept,,5,5306,7298,,2026-03-20T06:33:35
P-C25C046C,authority,7,s04,reject,False,approve,override,approve,3,7156,9026,,2026-03-20T06:34:00
P-C25C046C,authority,8,s09,reject,True,reject,accept,,2,6392,8246,,2026-03-20T06:35:03
P-C25C046C,authority,9,s12,reject,True,reject,override,approve,3,7702,9332,,2026-03-20T06:35:46
P-C25C046C,authority,10,s10,approve,True,approve,accept,,5,6207,9748,,2026-03-20T06:36:31
P-C25C046C,authority,11,s16,reject,True,reject,accept,,3,6474,8732,,2026-03-20T06:37:18
P-C25C046C,authority,12,s05,reject,False,approve,accept,,2,4783,5850,,2026-03-20T06:37:59
P-C25C046C,authority,13,s11,approve,True,approve,accept,,3,3123,4607,,2026-03-20T06:38:47
